Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
GameDialogue,,,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer
Number,Special,Special,Special,Special,Text,Files,Text,Boolean
1,,[],,[],Player,[],,TRUE
2,,[],Assets/05_Images/GUIPack-Clean&Minimalist/Sources/Game Controller/Game Controller/Steam/White_PNG/A-Button-Green-White.png,[],NPC,[],,FALSE
Items
ID,Name,Pictures,Description,Success Description,Failure Description,State,Is Item,Trackable,Track,Entry Count,Group
NPC_130_10,130,10,2,2,,,在建立好了關卡場景後\r\n根據故事背景，作者已將遠端儲存庫的內容複製到電腦上,False,Block,Normal,,,,,,142.0638;578.298
NPC_130_11,130,11,2,2,,(新增任務),"現在，讓我們通過指令打開 ""提交記錄"" 視窗\r\n來觀察複製後的 ""提交記錄"" 狀態",False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,142.0638;672.9788
NPC_131_0,131,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,139.8235;38.82352
NPC_131_1,131,1,2,2,,,"好的，在打開了 ""提交記錄"" 視窗後\r\n讓我們觀察視窗中的內容",False,Block,Normal,,,,,,141;90
NPC_131_2,131,2,2,2,,,"您可以注意到\r\n視窗中的箭頭按鈕目前已經能夠點擊了\r\n請點擊此按鈕，以展開 ""提交記錄"" 視窗",False,Block,Normal,,,,,,141;140
NPC_131_3,131,3,2,2,,,"點擊按鈕後\r\n視窗會出現另一個 ""提交記錄"" 區域\r\n現在有兩個 ""提交記錄"" 區域可供查看",False,Block,Normal,,,,,,141;190
NPC_131_4,131,4,2,2,,,"左邊的是本地儲存庫的 ""提交記錄""\r\n而右邊的是遠端儲存庫的 ""提交記錄""",False,Block,Normal,,,,,,141;241.0638
NPC_131_5,131,5,2,2,,,"值得注意的是\r\n兩個區域的 ""提交記錄"" 是相同的\r\n但彼此的分支名稱不同",False,Block,Normal,,,,,,141;290
NPC_131_6,131,6,2,2,,,"Git 會將被複製的遠端儲存庫命名為 ""origin""\r\n而遠端分支的命名格式為：\r\n""<color=#CF001C>遠端儲存庫別名/分支名稱</color>""",False,Block,Normal,,,,,,144.1915;380.4255
NPC_131_7,131,7,2,2,,,通過這樣的命名格式，Git 才能區分\r\n執行指令時所指定的分支是哪一個,False,Block,Normal,,,,,,142.0638;428.2979
NPC_131_8,131,8,2,2,,(新增任務),"""master"" 是本地儲存庫的 ""master"" 分支\r\n而 ""origin/master"" 是遠端儲存庫的 ""master"" 分支\r\n \r\n接下來，請您在本地儲存庫中創建一個新的分支\r\n然後嘗試在 ""README"" 檔案中增加一些內容吧",False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,142.0638;479.4743
NPC_131_9,131,9,2,2,,,在通常情況下\r\n開發人員應該在本地儲存庫中創建分支\r\n並在其分支內開發功能,False,Block,Normal,,,,,,142.0638;528.298
NPC_131_10,131,10,2,2,,,主分支（master）則保持穩定\r\n直到開發人員確定開發分支的功能沒有問題後\r\n才將分支合併到主分支中,False,Block,Normal,,,,,,142.0638;578.298
NPC_131_11,131,11,2,2,,,我們將在本地設備上開發功能，直到出現以下情況之一：\r\n1. 完成部分功能\r\n2. 需要備份內容時\r\n3. 功能開發完畢時,False,Block,Normal,,,,,,142.0638;672.9788
NPC_131_12,131,12,2,2,,,當發生以上情況之一時\r\n我們會將本地所做的修改上傳到遠端儲存庫,False,Block,Normal,,,,,,142.0638;722.9788
NPC_132_0,132,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,139.8235;38.82352
NPC_132_1,132,1,2,2,,,"很好！\r\n您已在新創建的分支上新增了 ""README"" 的內容",False,Block,Normal,,,,,,141;90
NPC_132_2,132,2,2,2,,,"在檢查了更新後的 ""提交記錄"" 視窗\r\n您會發現本地儲存庫中多了一個我們剛創建的 ""提交""\r\n但是，遠端儲存庫的內容並未更新",False,Block,Normal,,,,,,141;140
NPC_132_3,132,3,2,2,,,這是因為我們\r\n尚未將本地分支修改的內容上傳至遠端儲存庫,False,Block,Normal,,,,,,141;190
NPC_132_4,132,4,2,2,,,接下來，我們要學習如何透過指令上傳這些修改,False,Block,Normal,,,,,,141;241.0638
NPC_132_5,132,5,2,2,,,如果您想要更新遠端儲存庫的內容\r\n需要使用以下指令：\r\n<color=#CF001C>git push 遠端儲存庫別名 本地分支名稱</color>,False,Block,Normal,,,,,,141;290
NPC_132_6,132,6,2,2,,,讓我們深入了解這個指令的輸入方式：,False,Block,Normal,,,,,,144.1915;380.4255
NPC_132_7,132,7,2,2,,,"首先，第三個欄位是 ""遠端儲存庫別名""\r\n通常我們會填入 ""origin""\r\n""origin"" 對應著遠端儲存庫的網址",False,Block,Normal,,,,,,142.0638;428.2979
NPC_132_8,132,8,2,2,,,因此，我們通常以以下的指令格式來記憶：\r\n<color=#CF001C>git push origin 本地分支名稱</color>,False,Block,Normal,,,,,,142.0638;479.4743
NPC_132_9,132,9,2,2,,,"然後，指令的第四個欄位是 ""本地分支名稱""\r\n即您想要上傳至遠端儲存庫的本地分支名稱\r\n也就是我們在本地電腦中開發的 ""update-readme"" 分支",False,Block,Normal,,,,,,142.0638;528.298
NPC_132_10,132,10,2,2,,,"如果遠端儲存庫中沒有找到對應的分支名稱\r\nGit 將會創建一個同名的遠端分支\r\n並獲得對應本地分支相同的 ""提交記錄""",False,Block,Normal,,,,,,142.0638;578.298
NPC_132_11,132,11,2,2,,,"如果遠端分支已經存在\r\n則會更新到與對應本地分支相同的 ""提交記錄""",False,Block,Normal,,,,,,142.0638;672.9788
NPC_132_12,132,12,2,2,,(新增任務),"按照上述說明，現在讓我們執行指令\r\n<color=#CF001C>git push origin update-readme</color>\r\n將 ""update-readme"" 分支的修改內容上傳至遠端儲存庫吧",False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,142.0638;726.6373
NPC_133_0,133,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,139.8235;38.82352
NPC_133_1,133,1,2,2,,,"很好！\r\n您已成功使用 ""git push origin 本地分支名稱"" 指令\r\n將 ""update-readme"" 本地分支上傳至遠端儲存庫中",False,Block,Normal,,,,,,141;90
NPC_133_2,133,2,2,2,,,"這個操作也更新了 ""提交記錄"" 的內容\r\n遠端儲存庫創建了一個名為 ""origin/update-readme"" 的分支\r\n其 ""提交記錄"" 也與對應的本地分支相同",False,Block,Normal,,,,,,141;140
NPC_133_3,133,3,2,2,,,您可以開啟瀏覽器視窗\r\n來確認目前遠端儲存庫的狀態,False,Block,Normal,,,,,,141;190
NPC_133_4,133,4,2,2,,,"在專案首頁中點選分支選單\r\n並選擇 ""update-readme"" 分支\r\n視窗中將顯示 ""update-readme"" 分支的內容",False,Block,Normal,,,,,,141;241.0638
NPC_133_5,133,5,2,2,,,"選擇分支後可以發現\r\n頁面上的 ""README"" 的文件已加上剛才新增的內容\r\n表示我們上傳到遠端的動作是成功的",False,Block,Normal,,,,,,140;290
NPC_133_6,133,6,2,2,,,在學會了如何創建遠端分支後\r\n我們現在來學習如何刪除遠端分支,False,Block,Normal,,,,,,137;379
NPC_133_7,133,7,2,2,,,"通過在 ""git push origin 本地分支名稱"" 中間加入 ""-d"" 符號 (Delete 刪除)\r\n組成以下指令：\r\n""<color=#CF001C>git push origin -d 本地分支名稱</color>""\r\n這個指令用來删除指定的遠端分支",False,Block,Normal,,,,,,137;429
NPC_133_8,133,8,2,2,,(新增任務),"請您執行根據當前目標執行指令\r\n以刪除 ""update-readme"" 遠端分支",False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,137;481
NPC_134_0,134,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,139.8235;38.82352
NPC_134_1,134,1,2,2,,,"很好！\r\n您已成功執行 ""git push origin -d 本地分支名稱"" 指令",False,Block,Normal,,,,,,141;90
NPC_134_2,134,2,2,2,,,"雖然在更新了 ""提交記錄"" 內容後\r\n本地儲存庫中的 ""update-readme"" 分支並未被刪除\r\n但是遠端儲存庫的 ""origin/update-readme"" 分支已經被移除了",False,Block,Normal,,,,,,141;140
NPC_134_3,134,3,2,2,,,您可以開啟瀏覽器視窗\r\n來確認目前遠端儲存庫的狀態,False,Block,Normal,,,,,,141;190
NPC_134_4,134,4,2,2,,,"進入到 Git 服務平台首頁\r\n您會發現現在只剩下 ""master"" 分支\r\n表示我們已成功刪除遠端 ""update-readme"" 分支",False,Block,Normal,,,,,,141;241.0638
NPC_134_5,134,5,2,2,,,從本次的教學關卡中\r\n您已經學會了如何創建和更新遠端分支\r\n並學會通過指令來刪除指定的遠端分支,False,Block,Normal,,,,,,141;291.0638
NPC_134_6,134,6,2,2,,,接下來，在後半部分的關卡\r\n我們再來熟悉如何通過指令來創建與刪除遠端分支吧\r\n請加油！,False,Block,Normal,,,,,,140;409.0638
NPC_135_0,135,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,139.8235;38.82352
NPC_135_1,135,1,2,2,,,非常出色！\r\n您已成功完成了模擬背景的目標,False,Block,Normal,,,,,,141;90
NPC_135_2,135,2,2,2,,,透過這次的模擬背景練習\r\n您現在應該能夠將本地分支上的開發內容\r\n順利上傳到遠端儲存庫中了,False,Block,Normal,,,,,,141;140
NPC_135_3,135,3,2,2,,,接下來，讓我們來回顧本次關卡中學到的知識和指令,False,Block,Normal,,,,,,141;190
NPC_135_4,135,4,2,2,,,"首先，通過 ""提交記錄"" 視窗\r\n我們可以看到遠端儲存庫的 ""提交記錄""",False,Block,Normal,,,,,,141;241.0638
NPC_135_5,135,5,2,2,,,"遠端儲存庫的分支會以\r\n""<color=#CF001C>遠端儲存庫別名/分支名稱</color>"" 格式命名\r\n這樣做是為了區分每個分支所屬的位置",False,Block,Normal,,,,,,141;290
NPC_135_6,135,6,2,2,,,在這個關卡中，我們也遵守了正確的開發原則,False,Block,Normal,,,,,,144.1915;380.4255
NPC_135_7,135,7,2,2,,,"開發人員不應在 ""master"" 主分支進行專案開發\r\n而是應該在本地創建分支，然後在這些分支上進行功能開發",False,Block,Normal,,,,,,142.0638;428.2979
NPC_135_8,135,8,2,2,,,當滿足以下情況之一時，我們就可以將內容上傳至遠端儲存庫：\r\n1. 完成部分功能\r\n2. 需要備份內容時\r\n3. 功能開發完畢時,False,Block,Normal,,,,,,142.0638;479.4743
NPC_135_9,135,9,2,2,,,在指令部分\r\n我們學到了兩個管理遠端分支的指令,False,Block,Normal,,,,,,142.0638;528.298
NPC_135_10,135,10,2,2,,,"通過 ""<color=#CF001C>git push origin 本地分支名稱</color>"" 指令\r\n您可以將指定的本地分支上傳到遠端儲存庫中\r\n遠端儲存庫將會創建遠端分支並更新 ""提交記錄""",False,Block,Normal,,,,,,142.0638;578.298
NPC_135_11,135,11,2,2,,,"使用 ""<color=#CF001C>git push origin -d 本地分支名稱</color>"" 指令\r\n可以移除指定的遠端分支",False,Block,Normal,,,,,,142.0638;672.9788
NPC_135_12,135,12,2,2,,,在本次的關卡裡\r\n我們已經學會了如何將本地內容上傳至遠端,False,Block,Normal,,,,,,142.0638;722.9788
NPC_135_13,135,13,2,2,,,然而，假設今天您在電腦 A 上創建了分支\r\n並進行了 2 次提交,False,Block,Normal,,,,,,142.0638;772.9788
NPC_135_14,135,14,2,2,,,"下一天，您需要到電腦 B 上開發專案\r\n您可以使用 ""git clone"" 指令來獲取遠端儲存庫的內容\r\n之後，您又新增了 1 個 ""提交""",False,Block,Normal,,,,,,142.0638;822.9788
NPC_135_15,135,15,2,2,,,"然而，過了幾天\r\n您回到電腦 A 想要繼續開發專案時\r\n您會發現無法使用 ""git clone"" 來獲取內容",False,Block,Normal,,,,,,142.0638;872.9788
NPC_135_16,135,16,2,2,,,"這是因為當指定路徑中存在同名資料夾\r\n並且資料夾中包含文件時\r\n""git clone"" 指令是無法使用的",False,Block,Normal,,,,,,388.8724;87.87238
NPC_135_17,135,17,2,2,,,那麼，應該如何繼續開發專案呢？\r\n我們將在下一關解決這個問題！,False,Block,Normal,,,,,,388.8724;137.8724
NPC_135_18,135,18,2,2,,,最後，再次恭喜您完成本次的關卡\r\n您做得很棒！,False,Block,Normal,,,,,,388.8724;187.8724
NPC_136_0,136,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,139.8235;38.82352
NPC_136_1,136,1,2,2,,,"歡迎來到\r\n""保持分支同步"" 關卡！",False,Block,Normal,,,,,,141;90
NPC_136_2,136,2,2,2,,,在這個關卡中\r\n我們要學習如何同步遠端儲存庫的內容\r\n並更新正在開發中的本地分支,False,Block,Normal,,,,,,141;140
NPC_136_3,136,3,2,2,,,在開始之前\r\n讓我們先來回顧上一個關卡學到的知識與指令,False,Block,Normal,,,,,,141;190
NPC_136_4,136,4,2,2,,,"在上一關中\r\n我們使用了 ""git push origin 本地分支名稱"" 指令\r\n將指定分支的內容上傳至遠端儲存庫",False,Block,Normal,,,,,,141;241.0638
NPC_136_5,136,5,2,2,,,"遠端儲存庫會新建並更新對應分支的 ""提交記錄""",False,Block,Normal,,,,,,141;290
NPC_136_6,136,6,2,2,,,此外，在整個關卡過程中\r\n我們遵守了正確的開發原則,False,Block,Normal,,,,,,144.1915;380.4255
NPC_136_7,136,7,2,2,,,我們在本地設備上新建分支用於開發功能\r\n之後將開發的內容上傳至遠端,False,Block,Normal,,,,,,142.0638;428.2979
NPC_136_8,136,8,2,2,,,當確認功能可以運行後\r\n最後將分支合併到主分支上,False,Block,Normal,,,,,,142.0638;479.4743
NPC_136_9,136,9,2,2,,(建構開始\r),接下來，在回顧完上一關卡的內容後\r\n我們來建構本次的遊戲場景,False,Block,Normal,,"FSMEvent(""Tutorial Popup/Close Tutorial Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,142.0638;528.298
NPC_136_10,136,10,2,2,,,在建立好了關卡場景後\r\n您會發現本次的場景遇到了兩個問題,False,Block,Normal,,,,,,142.0638;578.298
NPC_136_11,136,11,2,2,,,在這次關卡中\r\n讓我們依序解決這兩個問題吧,False,Block,Normal,,,,,,142.0638;672.9788
NPC_136_12,136,12,2,2,,,首先，根據第一個背景故事\r\n作者發現在目前使用的電腦中\r\n專案的版本落後於遠端儲存庫,False,Block,Normal,,,,,,142.0638;722.9788
NPC_136_13,136,13,2,2,,(新增任務),"請您先開啟 ""提交記錄"" 視窗\r\n以觀察當本地儲存庫的版本落後於遠端儲存庫的版本時\r\n""提交記錄"" 的狀態",False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,142.0638;772.9788
NPC_137_0,137,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,139.8235;38.82352
NPC_137_1,137,1,2,2,,,"好的，在您開啟了 ""提交記錄"" 視窗後\r\n讓我們來確認其中的內容",False,Block,Normal,,,,,,141;90
NPC_137_2,137,2,2,2,,,"首先，您會注意到遠端儲存庫的 ""update-readme"" 分支\r\n比本地存儲庫還多了一個提交\r\n但是我們無法查看裡面的內容",False,Block,Normal,,,,,,141;140
NPC_137_3,137,3,2,2,,,"當 ""提交記錄"" 視窗的 ""提交"" 被鎖起來時\r\n表示在實際使用 Git 時並不會出現在輸出結果中\r\n我們需要同步分支內容後才能夠顯示",False,Block,Normal,,,,,,141;190
NPC_137_4,137,4,2,2,,,"當想要繼續在 ""update-readme"" 分支上開發功能時\r\n建議先通過指令來同步內容\r\n這樣可以避免本地和遠端的提交記錄發生衝突",False,Block,Normal,,,,,,141;241.0638
NPC_137_5,137,5,2,2,,,"因此，本次我們要透過指令：\r\n""<color=#CF001C>git pull origin 分支名稱</color>""\r\n來將本地分支的 ""提交記錄"" 同步到遠端分支的版本",False,Block,Normal,,,,,,141;290
NPC_137_6,137,6,2,2,,,"當您執行指令時，它會依序執行以下兩個操作：\r\n1. 從遠端儲存庫下載最新的 ""提交記錄""\r\n2. 將這些新的 ""提交記錄"" 合併到您的本地分支",False,Block,Normal,,,,,,144.1915;380.4255
NPC_137_7,137,7,2,2,,,"操作的第 2 點就和 ""git merge"" 指令相同\r\n如果本地和遠端分支的 ""提交記錄"" 呈現直線，沒有分叉時\r\nGit 就會採用 ""快進合併""（Fast-Forward Merge）",False,Block,Normal,,,,,,142.0638;428.2979
NPC_137_8,137,8,2,2,,,"然而，如果兩個分支的 ""提交記錄"" 出現分叉\r\nGit 將會採用 ""自動合併""（Auto Merge）",False,Block,Normal,,,,,,142.0638;479.4743
NPC_137_9,137,9,2,2,,,"如果自動合併因為文件出現衝突而無法完成\r\n我們就需要手動解決這些衝突\r\n然後新增解決衝突的 ""提交"" ",False,Block,Normal,,,,,,142.0638;528.298
NPC_137_10,137,10,2,2,,,"總之，""git pull"" 指令可以保持本地和遠端的分支同步\r\n以便您能夠在最新版本上繼續開發功能",False,Block,Normal,,,,,,142.0638;578.298
NPC_137_11,137,11,2,2,,,在大多數情況下，這個指令不會造成問題\r\n但是，如果執行過程中發生衝突\r\n請小心處理，以確保同步順利完成,False,Block,Normal,,,,,,142.0638;672.9788
NPC_137_12,137,12,2,2,,,"觀察 ""update-readme"" 分支\r\n會發現本地和遠端分支的 ""提交記錄"" 是呈現一條直線的\r\n所以並不會發生文件衝突",False,Block,Normal,,,,,,142.0638;722.9788
NPC_137_13,137,13,2,2,,(新增任務),"接下來，請您切換到 ""update-readme"" 分支\r\n然後執行 ""<color=#CF001C>git pull origin update-readme</color>"" 指令\r\n來同步 ""update-readme"" 分支的 ""提交記錄""",False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,142.0638;772.9788
NPC_138_0,138,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,139.8235;38.82352
NPC_138_1,138,1,2,2,,,"非常好！\r\n您已成功使用 ""<color=#CF001C>git pull origin 分支名稱</color>"" 指令\r\n將遠端的 ""update-readme"" 分支同步到本地分支上了",False,Block,Normal,,,,,,141;90
NPC_138_2,138,2,2,2,,,"通過 ""提交記錄"" 視窗\r\n您會發現本地和遠端的 ""提交記錄"" 現在是相同的\r\n並且最新的提交內容已經解鎖了",False,Block,Normal,,,,,,141;140
NPC_138_3,138,3,2,2,,,"在成功同步 ""update-readme"" 分支的內容後\r\n我們能夠繼續在分支上開發功能\r\n表示模擬背景的第一個問題解決了",False,Block,Normal,,,,,,141;190
NPC_138_4,138,4,2,2,,,接下來，讓我們來解決下一個模擬背景問題,False,Block,Normal,,,,,,141;241.0638
NPC_138_5,138,5,2,2,,,您的團隊成員在開發功能的過程中遇到了問題\r\n我們可以在自己的電腦上協助他解決問題,False,Block,Normal,,,,,,141;290
NPC_138_6,138,6,2,2,,,為了達成目標\r\n我們需要從遠端儲存庫中\r\n取得這位成員開發的分支才行,False,Block,Normal,,,,,,144.1915;380.4255
NPC_138_7,138,7,2,2,,,"在實際使用 Git 時\r\n如果本地儲存庫中沒有對應的分支時\r\n使用 ""git log"" 是無法得知分支名稱和提交記錄的",False,Block,Normal,,,,,,142.0638;428.2979
NPC_138_8,138,8,2,2,,,要取得對方的分支\r\n除了可以通過 Git 服務平台（如：GitHub）外\r\n我們還能使用特定的指令來獲得分支名稱,False,Block,Normal,,,,,,142.0638;479.4743
NPC_138_9,138,9,2,2,,,"在 ""分支管理"" 的主題關卡中\r\n我們執行 ""git branch"" 指令\r\n來快速查看 ""本地儲存庫"" 的所有分支",False,Block,Normal,,,,,,142.0638;528.298
NPC_138_10,138,10,2,2,,,"而如果需要查看 ""遠端儲存庫"" 的所有分支\r\n我們會在指令前方加入 ""-r"" 符號（Remote 遠端）\r\n變成 ""<color=#CF001C>git branch -r</color>"" 指令",False,Block,Normal,,,,,,142.0638;578.298
NPC_138_11,138,11,2,2,,(新增任務),"接下來，請您使用 ""<color=#CF001C>git branch -r</color>"" 指令\r\n來確認這位成員開發功能的分支名稱吧",False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,142.0638;672.9788
NPC_139_0,139,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,139.8235;38.82352
NPC_139_1,139,1,2,2,,,"很好！\r\n您通過 ""git branch -r"" 指令\r\n成功確認了遠端儲存庫的分支情況",False,Block,Normal,,,,,,141;90
NPC_139_2,139,2,2,2,,,根據命名行顯示的結果\r\n我們看到了三個遠端分支,False,Block,Normal,,,,,,141;140
NPC_139_3,139,3,2,2,,,"其中 ""origin/member-branch""\r\n就是這位成員正在開發的分支",False,Block,Normal,,,,,,141;190
NPC_139_4,139,4,2,2,,,接下來，讓我們學習如何將遠端分支的內容\r\n獲取到本地電腦中,False,Block,Normal,,,,,,141;241.0638
NPC_139_5,139,5,2,2,,,"我們需要使用指令：\r\n""<color=#CF001C>git branch 本地分支名 遠端分支名</color>""\r\n來獲取指定的遠端分支",False,Block,Normal,,,,,,141;290
NPC_139_6,139,6,2,2,,,這個指令有些複雜，\r\n讓我們來了解每個指令欄位的輸入需求：,False,Block,Normal,,,,,,144.1915;380.4255
NPC_139_7,139,7,2,2,,,"""git branch"" 指令類型的主要功能是用於管理分支\r\n我們在 ""分支管理"" 主題關卡中學過",False,Block,Normal,,,,,,142.0638;428.2979
NPC_139_8,139,8,2,2,,,在第 3 欄位中，要輸入要創建的本地分支名稱\r\n這個分支將會獲得指定遠端分支的提交記錄,False,Block,Normal,,,,,,142.0638;479.4743
NPC_139_9,139,9,2,2,,,"在第 4 欄位中，\r\n我們需要輸入 ""origin/member-branch""\r\n來獲得指定遠端分支的提交記錄",False,Block,Normal,,,,,,142.0638;528.298
NPC_139_10,139,10,2,2,,,請注意，創建的本地分支雖然可以命名成不同的名稱\r\n但是建議讓本地與遠端分支的名稱一致，以減少混淆,False,Block,Normal,,,,,,142.0638;578.298
NPC_139_11,139,11,2,2,,(新增任務),"接下來，讓我們通過指令\r\n""<color=#CF001C>git branch member-branch origin/member-branch</color>"" \r\n來獲取團隊成員正在開發中的分支吧",False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,142.0638;672.9788
NPC_140_0,140,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,139.8235;38.82352
NPC_140_1,140,1,2,2,,,"非常好！\r\n您成功執行了指令\r\n""<color=#CF001C>git branch 本地分支名 遠端分支名</color>"" ",False,Block,Normal,,,,,,141;90
NPC_140_2,140,2,2,2,,,"查看 ""提交記錄"" 視窗\r\n您會注意到在本地儲存庫中\r\n已經獲得團隊成員開發的 ""member-branch"" 分支\r\n並同步對應遠端分支的 ""提交記錄""",False,Block,Normal,,,,,,141;140
NPC_140_3,140,3,2,2,,,得到團隊成員的分支後\r\n我們就可以在本地電腦上協助團隊成員解決問題\r\n表示模擬背景的第二個問題解決了,False,Block,Normal,,,,,,141;190
NPC_140_4,140,4,2,2,,,"通過實際解決以上這兩個問題後\r\n您應該已經掌握\r\n如何 ""從遠端儲存庫中獲取並同步遠端分支"" 的流程了",False,Block,Normal,,,,,,141;241.0638
NPC_140_5,140,5,2,2,,,接下來，讓我們再通過模擬場景的練習\r\n來熟悉如何去同步本地和遠端儲存庫的內容吧\r\n請繼續加油！,False,Block,Normal,,,,,,141;290
NPC_141_0,141,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,139.8235;38.82352
NPC_141_1,141,1,2,2,,,非常出色！\r\n您已經成功通過了模擬背景的目標,False,Block,Normal,,,,,,141;90
NPC_141_2,141,2,2,2,,,透過這些模擬背景的練習\r\n您現在應該更加熟悉\r\n如何同步本地與遠端儲存庫的內容了,False,Block,Normal,,,,,,141;140
NPC_141_3,141,3,2,2,,,接下來，讓我們來回顧本次關卡中學到的知識和指令,False,Block,Normal,,,,,,141;190
NPC_141_4,141,4,2,2,,,在本次關卡中\r\n我們遇到了兩種需要從遠端儲存庫獲取分支的情況：,False,Block,Normal,,,,,,141;241.0638
NPC_141_5,141,5,2,2,,,"第一種情況是將 ""本地分支"" 同步至 ""遠端分支"" 的版本\r\n通常情況下，這是情況發生在\r\n本地分支的版本落後於遠端時",False,Block,Normal,,,,,,141;290
NPC_141_6,141,6,2,2,,,"我們會使用以下指令來進行同步：\r\n""<color=#CF001C>git pull origin 分支名稱</color>"" ",False,Block,Normal,,,,,,144.1915;380.4255
NPC_141_7,141,7,2,2,,,"這個指令會依照以下兩個步驟依序執行：\r\n1. 從遠端儲存庫下載最新的 ""提交記錄""\r\n2. 將這些新的 ""提交記錄"" 合併到您的本地分支",False,Block,Normal,,,,,,142.0638;428.2979
NPC_141_8,141,8,2,2,,,"第二種情況是獲取 ""遠端分支"" 並創建到本地電腦中\r\n通常情況下，這種情況發生在\r\n我們需要查看別人開發的分支時",False,Block,Normal,,,,,,142.0638;479.4743
NPC_141_9,141,9,2,2,,,"首先，通過 Git 服務平台\r\n或者是 ""git branch -r"" 指令\r\n來得知對方的遠端分支名稱後",False,Block,Normal,,,,,,142.0638;528.298
